"statement.id","headline.id","resp.id","survey.id","contest","statemtrue","belief.orig","round","pr.true","pr.true.prev","news.source","pid.summ"
103,109,550,"2019",3,1,100,3,100,50,"Xinhua",NA
103,109,552,"2019",4,0,80,2,20,20,"Xinhua",NA
103,109,553,"2019",6,0,50,3,50,50,"Xinhua",NA
103,109,555,"2019",6,1,79,2,79,63,"Xinhua",NA
103,109,557,"2019",3,1,13,2,13,11,"Xinhua",NA
103,109,560,"2019",2,0,29,2,71,71,"Xinhua",NA
103,109,561,"2019",5,0,71,2,29,74,"Xinhua",NA
103,109,563,"2019",3,1,23,3,23,23,"Xinhua",NA
103,109,565,"2019",2,1,70,3,70,55,"Xinhua",NA
103,109,566,"2019",6,1,31,2,31,31,"Xinhua",NA
103,109,569,"2019",6,1,19,3,19,19,"Xinhua",NA
103,109,570,"2019",2,0,86,2,14,14,"Xinhua",NA
103,109,572,"2019",3,1,80,2,80,80,"Xinhua",NA
103,109,575,"2019",4,0,90,2,10,37,"Xinhua",NA
103,109,576,"2019",6,1,100,2,100,100,"Xinhua",NA
103,109,578,"2019",2,1,90,2,90,80,"Xinhua",NA
103,109,581,"2019",6,0,70,3,30,69,"Xinhua",NA
103,109,582,"2019",2,1,73,3,73,41,"Xinhua",NA
103,109,584,"2019",2,1,56,3,56,56,"Xinhua",NA
103,109,587,"2019",4,0,50,2,50,50,"Xinhua",NA
103,109,590,"2019",4,1,50,2,50,50,"Xinhua",NA
103,109,592,"2019",6,1,50,3,50,56,"Xinhua",NA
103,109,597,"2019",4,1,61,2,61,43,"Xinhua",NA
103,109,598,"2019",3,0,59,3,41,41,"Xinhua",NA
103,109,600,"2019",6,0,86,2,14,24,"Xinhua",NA
103,109,604,"2019",3,0,53,3,47,29,"Xinhua",NA
103,109,609,"2019",5,1,66,2,66,80,"Xinhua",NA
103,109,610,"2019",6,0,61,3,39,49,"Xinhua",NA
103,109,612,"2019",5,0,36,3,64,64,"Xinhua",NA
103,109,616,"2019",5,1,26,3,26,36,"Xinhua",NA
103,109,617,"2019",2,0,55,3,45,50,"Xinhua",NA
103,109,619,"2019",5,1,45,3,45,47,"Xinhua",NA
103,109,620,"2019",3,0,100,2,0,0,"Xinhua",NA
103,109,621,"2019",4,0,50,2,50,50,"Xinhua",NA
103,109,623,"2019",4,0,94,2,6,8,"Xinhua",NA
103,109,625,"2019",6,1,72,2,72,72,"Xinhua",NA
103,109,627,"2019",6,0,50,3,50,50,"Xinhua",NA
103,109,628,"2019",4,0,50,2,50,50,"Xinhua",NA
103,109,633,"2019",3,1,100,3,100,100,"Xinhua",NA
103,109,635,"2019",6,1,100,3,100,100,"Xinhua",NA
103,109,638,"2019",3,0,100,3,0,0,"Xinhua",NA
103,109,648,"2019",2,0,53,2,47,47,"Xinhua",NA
103,109,650,"2019",5,1,83,2,83,83,"Xinhua",NA
103,109,651,"2019",6,1,98,3,98,65,"Xinhua",NA
103,109,652,"2019",5,0,100,3,0,0,"Xinhua",NA
103,109,655,"2019",3,0,100,3,0,100,"Xinhua",NA
103,109,657,"2019",2,0,90,2,10,10,"Xinhua",NA
103,109,660,"2019",6,1,92,3,92,92,"Xinhua",NA
103,109,661,"2019",2,1,0,2,0,50,"Xinhua",NA
103,109,665,"2019",2,0,100,2,0,0,"Xinhua",NA
103,109,666,"2019",5,1,100,2,100,100,"Xinhua",NA
103,109,668,"2019",2,1,2,2,2,0,"Xinhua",NA
103,109,669,"2019",4,1,87,2,87,87,"Xinhua",NA
103,109,671,"2019",4,1,0,2,0,0,"Xinhua",NA
103,109,672,"2019",2,1,100,2,100,100,"Xinhua",NA
103,109,676,"2019",4,1,100,2,100,100,"Xinhua",NA
103,109,682,"2019",2,1,50,2,50,50,"Xinhua",NA
103,109,683,"2019",5,0,78,3,22,22,"Xinhua",NA
103,109,684,"2019",4,0,100,2,0,0,"Xinhua",NA
103,109,688,"2019",5,0,87,3,13,13,"Xinhua",NA
103,109,689,"2019",6,1,51,3,51,51,"Xinhua",NA
103,109,691,"2019",5,0,87,3,13,13,"Xinhua",NA
103,109,692,"2019",5,0,75,3,25,25,"Xinhua",NA
103,109,694,"2019",6,1,95,3,95,91,"Xinhua",NA
103,109,695,"2019",5,1,0,3,0,0,"Xinhua",NA
103,109,696,"2019",3,1,100,3,100,100,"Xinhua",NA
103,109,698,"2019",4,0,100,2,0,0,"Xinhua",NA
103,109,702,"2019",2,1,0,3,0,20,"Xinhua",NA
103,109,704,"2019",3,1,0,3,0,0,"Xinhua",NA
103,109,710,"2019",6,1,13,2,13,27,"Xinhua",NA
103,109,711,"2019",5,1,100,3,100,100,"Xinhua",NA
103,109,712,"2019",2,1,50,3,50,50,"Xinhua",NA
103,109,717,"2019",4,1,97,2,97,97,"Xinhua",NA
103,109,718,"2019",6,1,0,3,0,0,"Xinhua",NA
103,109,720,"2019",5,0,91,3,9,80,"Xinhua",NA
103,109,723,"2019",4,1,50,2,50,50,"Xinhua",NA
103,109,729,"2019",5,1,1,3,1,1,"Xinhua",NA
103,109,730,"2019",2,0,91,2,9,50,"Xinhua",NA
103,109,733,"2019",5,0,50,3,50,50,"Xinhua",NA
103,109,739,"2019",3,1,97,2,97,97,"Xinhua",NA
103,109,742,"2019",6,0,0,3,100,100,"Xinhua",NA
103,109,743,"2019",4,0,100,2,0,0,"Xinhua",NA
103,109,747,"2019",4,1,27,2,27,27,"Xinhua",NA
103,109,749,"2019",4,1,100,2,100,100,"Xinhua",NA
103,109,754,"2019",5,0,53,2,47,50,"Xinhua",NA
103,109,755,"2019",6,0,50,2,50,50,"Xinhua",NA
103,109,756,"2019",4,1,100,2,100,100,"Xinhua",NA
103,109,759,"2019",3,1,100,2,100,50,"Xinhua",NA
103,109,761,"2019",5,1,63,2,63,63,"Xinhua",NA
103,109,763,"2019",4,0,50,2,50,50,"Xinhua",NA
103,109,765,"2019",5,0,71,2,29,0,"Xinhua",NA
103,109,771,"2019",2,0,68,3,32,50,"Xinhua",NA
103,109,774,"2019",6,0,92,3,8,8,"Xinhua",NA
103,109,775,"2019",2,1,61,2,61,61,"Xinhua",NA
103,109,779,"2019",2,1,100,2,100,50,"Xinhua",NA
103,109,781,"2019",2,0,50,3,50,50,"Xinhua",NA
103,109,782,"2019",3,0,89,3,11,11,"Xinhua",NA
103,109,783,"2019",2,1,71,2,71,14,"Xinhua",NA
103,109,784,"2019",5,0,100,2,0,27,"Xinhua",NA
103,109,787,"2019",6,0,63,3,37,37,"Xinhua",NA
103,109,788,"2019",4,0,42,2,58,50,"Xinhua",NA
103,109,789,"2019",5,0,51,3,49,75,"Xinhua",NA
103,109,790,"2019",3,1,100,2,100,100,"Xinhua",NA
103,109,791,"2019",5,0,87,3,13,72,"Xinhua",NA
103,109,792,"2019",3,1,62,3,62,62,"Xinhua",NA
103,109,794,"2019",5,0,51,2,49,49,"Xinhua",NA
103,109,795,"2019",5,1,50,2,50,50,"Xinhua",NA
103,109,798,"2019",5,0,50,2,50,50,"Xinhua",NA
103,109,800,"2019",4,1,0,2,0,0,"Xinhua",NA
103,109,802,"2019",2,1,97,2,97,50,"Xinhua",NA
103,109,805,"2019",3,0,100,2,0,0,"Xinhua",NA
103,109,808,"2019",4,0,100,2,0,0,"Xinhua",NA
103,109,810,"2019",2,0,86,3,14,14,"Xinhua",NA
103,109,815,"2019",6,0,100,3,0,0,"Xinhua",NA
103,109,821,"2019",6,0,53,2,47,46,"Xinhua",NA
103,109,822,"2019",4,0,100,2,0,0,"Xinhua",NA
103,109,823,"2019",5,0,100,2,0,27,"Xinhua",NA
103,109,824,"2019",4,0,96,2,4,57,"Xinhua",NA
103,109,826,"2019",2,1,100,2,100,78,"Xinhua",NA
103,109,827,"2019",6,0,1,3,99,99,"Xinhua",NA
103,109,828,"2019",4,1,100,2,100,100,"Xinhua",NA
103,109,832,"2019",4,1,0,2,0,0,"Xinhua",NA
103,109,833,"2019",4,1,0,2,0,0,"Xinhua",NA
103,109,834,"2019",2,0,100,2,0,0,"Xinhua",NA
103,109,835,"2019",6,0,76,3,24,24,"Xinhua",NA
103,109,837,"2019",5,0,86,2,14,14,"Xinhua",NA
103,109,842,"2019",5,0,100,2,0,0,"Xinhua",NA
103,109,844,"2019",6,1,9,2,9,9,"Xinhua",NA
103,109,847,"2019",3,0,100,2,0,0,"Xinhua",NA
103,109,849,"2019",3,0,100,3,0,0,"Xinhua",NA
103,109,850,"2019",5,1,89,3,89,6,"Xinhua",NA
103,109,853,"2019",5,1,52,2,52,35,"Xinhua",NA
103,109,855,"2019",5,0,82,2,18,18,"Xinhua",NA
103,109,856,"2019",6,1,79,2,79,79,"Xinhua",NA
103,109,859,"2019",3,1,93,2,93,81,"Xinhua",NA
103,109,862,"2019",6,1,9,3,9,30,"Xinhua",NA
103,109,863,"2019",3,0,90,2,10,10,"Xinhua",NA
103,109,864,"2019",5,1,75,2,75,50,"Xinhua",NA
103,109,867,"2019",6,0,81,2,19,39,"Xinhua",NA
103,109,869,"2019",6,0,14,2,86,86,"Xinhua",NA
103,109,874,"2019",6,0,4,3,96,96,"Xinhua",NA
103,109,876,"2019",3,1,50,3,50,50,"Xinhua",NA
103,109,879,"2019",2,1,0,2,0,7,"Xinhua",NA
103,109,881,"2019",4,0,92,2,8,8,"Xinhua",NA
103,109,882,"2019",6,1,100,2,100,50,"Xinhua",NA
103,109,883,"2019",3,1,100,2,100,100,"Xinhua",NA
103,109,888,"2019",2,1,76,3,76,75,"Xinhua",NA
103,109,889,"2019",3,1,0,2,0,0,"Xinhua",NA
103,109,890,"2019",4,0,100,2,0,13,"Xinhua",NA
103,109,893,"2019",5,0,95,3,5,5,"Xinhua",NA
103,109,896,"2019",5,1,50,3,50,100,"Xinhua",NA
103,109,899,"2019",3,0,100,3,0,0,"Xinhua",NA
103,109,900,"2019",5,0,91,3,9,19,"Xinhua",NA
103,109,902,"2019",5,1,49,2,49,39,"Xinhua",NA
103,109,905,"2019",4,0,100,2,0,0,"Xinhua",NA
103,109,910,"2019",3,1,62,2,62,59,"Xinhua",NA
103,109,911,"2019",5,1,89,3,89,17,"Xinhua",NA
103,109,912,"2019",6,1,0,2,0,0,"Xinhua",NA
103,109,913,"2019",4,0,81,2,19,26,"Xinhua",NA
103,109,915,"2019",6,1,78,2,78,9,"Xinhua",NA
103,109,916,"2019",5,0,81,2,19,41,"Xinhua",NA
103,109,919,"2019",3,1,85,3,85,84,"Xinhua",NA
103,109,920,"2019",5,1,46,3,46,46,"Xinhua",NA
103,109,921,"2019",3,0,50,2,50,50,"Xinhua",NA
103,109,923,"2019",5,0,92,2,8,8,"Xinhua",NA
103,109,924,"2019",6,0,100,3,0,10,"Xinhua",NA
103,109,926,"2019",2,0,60,3,40,40,"Xinhua",NA
103,109,928,"2019",3,1,92,2,92,92,"Xinhua",NA
103,109,929,"2019",6,0,60,3,40,50,"Xinhua",NA
103,109,931,"2019",4,1,70,2,70,74,"Xinhua",NA
103,109,934,"2019",2,0,93,2,7,7,"Xinhua",NA
103,109,935,"2019",4,0,100,2,0,0,"Xinhua",NA
103,109,936,"2019",5,1,100,2,100,100,"Xinhua",NA
103,109,938,"2019",6,1,0,2,0,6,"Xinhua",NA
103,109,941,"2019",3,1,87,3,87,13,"Xinhua",NA
103,109,942,"2019",5,0,28,3,72,72,"Xinhua",NA
103,109,946,"2019",6,0,70,2,30,30,"Xinhua",NA
103,109,953,"2019",6,1,73,3,73,73,"Xinhua",NA
103,109,956,"2019",4,1,3,2,3,10,"Xinhua",NA
103,109,957,"2019",4,1,38,2,38,70,"Xinhua",NA
103,109,959,"2019",2,0,100,3,0,0,"Xinhua",NA
103,109,961,"2019",4,0,50,2,50,50,"Xinhua",NA
103,109,962,"2019",3,0,100,2,0,0,"Xinhua",NA
103,109,963,"2019",4,1,18,2,18,29,"Xinhua",NA
103,109,965,"2019",3,1,5,2,5,55,"Xinhua",NA
103,109,968,"2019",2,1,0,3,0,50,"Xinhua",NA
103,109,971,"2019",3,0,100,2,0,0,"Xinhua",NA
103,109,975,"2019",6,1,100,2,100,23,"Xinhua",NA
103,109,976,"2019",6,1,0,2,0,0,"Xinhua",NA
103,109,977,"2019",4,0,62,2,38,38,"Xinhua",NA
103,109,981,"2019",4,1,98,2,98,88,"Xinhua",NA
103,109,982,"2019",3,1,0,3,0,6,"Xinhua",NA
103,109,986,"2019",2,0,94,3,6,6,"Xinhua",NA
103,109,988,"2019",2,1,30,3,30,30,"Xinhua",NA
103,109,992,"2019",4,0,23,2,77,40,"Xinhua",NA
103,109,994,"2019",4,1,0,2,0,0,"Xinhua",NA
103,109,998,"2019",2,0,64,2,36,8,"Xinhua",NA
103,109,1001,"2019",6,1,0,3,0,8,"Xinhua",NA
103,109,1005,"2019",4,0,66,2,34,50,"Xinhua",NA
103,109,1008,"2019",6,1,65,2,65,23,"Xinhua",NA
103,109,1009,"2019",5,0,95,2,5,19,"Xinhua",NA
103,109,1011,"2019",4,1,0,2,0,0,"Xinhua",NA
103,109,1012,"2019",6,1,80,2,80,34,"Xinhua",NA
103,109,1014,"2019",5,1,99,3,99,20,"Xinhua",NA
103,109,1015,"2019",4,0,100,2,0,0,"Xinhua",NA
103,109,1017,"2019",3,1,44,2,44,38,"Xinhua",NA
103,109,1020,"2019",2,0,91,2,9,9,"Xinhua",NA
103,109,1022,"2019",6,0,40,3,60,49,"Xinhua",NA
103,109,1024,"2019",6,1,94,3,94,94,"Xinhua",NA
103,109,1027,"2019",2,1,10,3,10,0,"Xinhua",NA
103,109,1032,"2019",2,0,86,2,14,89,"Xinhua",NA
103,109,1035,"2019",4,0,100,2,0,0,"Xinhua",NA
103,109,1036,"2019",3,0,100,2,0,0,"Xinhua",NA
103,109,1039,"2019",5,1,70,3,70,10,"Xinhua",NA
103,109,1041,"2019",4,0,91,2,9,9,"Xinhua",NA
103,109,1044,"2019",6,1,17,2,17,23,"Xinhua",NA
103,109,1045,"2019",3,1,0,2,0,50,"Xinhua",NA
103,109,1046,"2019",2,0,89,3,11,39,"Xinhua",NA
103,109,1050,"2019",4,0,55,2,45,47,"Xinhua",NA
103,109,1051,"2019",5,0,96,3,4,21,"Xinhua",NA
103,109,1053,"2019",6,1,0,2,0,100,"Xinhua",NA
103,109,1054,"2019",6,1,52,2,52,51,"Xinhua",NA
103,109,1055,"2019",6,0,93,2,7,19,"Xinhua",NA
103,109,1058,"2019",6,0,100,2,0,0,"Xinhua",NA
103,109,1061,"2019",6,1,0,2,0,0,"Xinhua",NA
103,109,1062,"2019",3,1,50,2,50,2,"Xinhua",NA
103,109,1069,"2019",4,1,100,2,100,0,"Xinhua",NA
103,109,1070,"2019",4,0,41,2,59,49,"Xinhua",NA
103,109,1071,"2019",5,0,91,3,9,29,"Xinhua",NA
103,109,1072,"2019",5,0,50,3,50,50,"Xinhua",NA
103,109,1073,"2019",5,1,73,2,73,63,"Xinhua",NA
103,109,1076,"2019",5,1,51,2,51,51,"Xinhua",NA
103,109,1078,"2019",3,1,20,3,20,20,"Xinhua",NA
103,109,1081,"2019",2,0,68,2,32,43,"Xinhua",NA
103,109,1082,"2019",4,1,50,2,50,50,"Xinhua",NA
103,109,1085,"2019",6,1,100,3,100,100,"Xinhua",NA
103,109,1088,"2019",4,1,50,2,50,50,"Xinhua",NA
103,109,1090,"2019",4,0,83,2,17,17,"Xinhua",NA
103,109,1091,"2019",6,1,44,2,44,77,"Xinhua",NA
103,109,1093,"2019",6,1,50,2,50,50,"Xinhua",NA
103,109,1095,"2019",2,0,100,2,0,0,"Xinhua",NA
103,109,1098,"2019",2,0,96,3,4,12,"Xinhua",NA
103,109,1100,"2019",5,1,94,3,94,92,"Xinhua",NA
103,109,1103,"2019",6,1,90,3,90,84,"Xinhua",NA
103,109,1106,"2019",5,0,95,2,5,21,"Xinhua",NA
103,109,1107,"2019",6,0,70,3,30,25,"Xinhua",NA
103,109,1109,"2019",5,1,20,3,20,29,"Xinhua",NA
103,109,1110,"2019",6,1,79,3,79,83,"Xinhua",NA
103,109,1112,"2019",5,1,3,3,3,13,"Xinhua",NA
103,109,1116,"2019",2,1,87,3,87,87,"Xinhua",NA
103,109,1118,"2019",3,0,83,2,17,17,"Xinhua",NA
103,109,1120,"2019",6,0,79,2,21,17,"Xinhua",NA
103,109,1122,"2019",2,0,83,3,17,17,"Xinhua",NA
103,109,1123,"2019",6,1,97,2,97,89,"Xinhua",NA
103,109,1124,"2019",5,1,2,3,2,0,"Xinhua",NA
103,109,1125,"2019",6,1,57,2,57,57,"Xinhua",NA
103,109,1128,"2019",2,1,95,3,95,95,"Xinhua",NA
103,109,1129,"2019",3,0,82,3,18,16,"Xinhua",NA
103,109,1133,"2019",3,1,80,2,80,80,"Xinhua",NA
103,109,1134,"2019",3,1,66,2,66,34,"Xinhua",NA
103,109,1137,"2019",2,0,50,2,50,50,"Xinhua",NA
103,109,1138,"2019",5,0,100,2,0,50,"Xinhua",NA
103,109,1149,"2019",2,1,76,3,76,76,"Xinhua",NA
103,109,1152,"2019",6,0,51,2,49,50,"Xinhua",NA
103,109,1153,"2019",2,0,61,2,39,39,"Xinhua",NA
103,109,1154,"2019",5,1,77,2,77,77,"Xinhua",NA
103,109,1157,"2019",5,1,83,2,83,83,"Xinhua",NA
103,109,1158,"2019",2,1,79,3,79,81,"Xinhua",NA
103,109,1159,"2019",2,0,70,2,30,45,"Xinhua",NA
103,109,1161,"2019",3,1,76,2,76,83,"Xinhua",NA
103,109,1163,"2019",6,0,78,2,22,12,"Xinhua",NA
103,109,1164,"2019",4,1,81,2,81,86,"Xinhua",NA
103,109,1165,"2019",4,1,81,2,81,88,"Xinhua",NA
103,109,1166,"2019",5,0,76,3,24,18,"Xinhua",NA
103,109,1167,"2019",5,0,78,2,22,18,"Xinhua",NA
103,121,147,"2019",3,0,60,2,40,30,"BBC",NA
103,121,150,"2019",4,0,78,3,22,NA,"BBC",NA
103,121,151,"2019",5,1,50,2,50,50,"BBC",NA
103,121,152,"2019",2,0,77,3,23,23,"BBC",NA
103,121,155,"2019",5,1,39,3,39,39,"BBC",NA
103,121,160,"2019",5,0,100,2,0,0,"BBC",NA
103,121,167,"2019",2,0,96,2,4,99,"BBC",NA
103,121,168,"2019",2,1,76,2,76,5,"BBC",NA
103,121,170,"2019",2,0,100,2,0,8,"BBC",NA
103,121,171,"2019",5,1,70,2,70,47,"BBC",NA
103,121,172,"2019",6,1,0,3,0,11,"BBC",NA
103,121,178,"2019",6,1,0,2,0,0,"BBC",NA
103,121,180,"2019",4,0,71,3,29,NA,"BBC",NA
103,121,182,"2019",3,1,0,3,0,11,"BBC",NA
103,121,185,"2019",2,0,100,3,0,0,"BBC",NA
103,121,186,"2019",2,0,54,3,46,41,"BBC",NA
103,121,189,"2019",2,1,40,2,40,40,"BBC",NA
103,121,190,"2019",6,0,40,2,60,60,"BBC",NA
103,121,191,"2019",6,1,8,3,8,20,"BBC",NA
103,121,200,"2019",2,0,45,2,55,58,"BBC",NA
103,121,201,"2019",4,1,76,3,76,NA,"BBC",NA
103,121,202,"2019",3,1,85,3,85,85,"BBC",NA
103,121,204,"2019",6,0,80,3,20,34,"BBC",NA
103,121,206,"2019",3,0,50,3,50,50,"BBC",NA
103,121,209,"2019",6,1,9,2,9,44,"BBC",NA
103,121,212,"2019",5,0,81,2,19,30,"BBC",NA
103,121,215,"2019",3,0,86,2,14,17,"BBC",NA
103,121,216,"2019",4,0,100,3,0,NA,"BBC",NA
103,121,217,"2019",2,1,0,2,0,32,"BBC",NA
103,121,219,"2019",2,0,0,3,100,100,"BBC",NA
103,121,220,"2019",3,1,100,3,100,96,"BBC",NA
103,121,222,"2019",6,1,52,3,52,53,"BBC",NA
103,121,223,"2019",4,1,23,3,23,NA,"BBC",NA
103,121,227,"2019",5,0,50,2,50,50,"BBC",NA
103,121,233,"2019",5,1,100,2,100,50,"BBC",NA
103,121,238,"2019",4,0,83,3,17,NA,"BBC",NA
103,121,243,"2019",2,0,15,3,85,85,"BBC",NA
103,121,244,"2019",2,1,32,3,32,80,"BBC",NA
103,121,249,"2019",4,0,60,3,40,NA,"BBC",NA
103,121,250,"2019",2,0,50,3,50,65,"BBC",NA
103,121,251,"2019",5,0,57,3,43,45,"BBC",NA
103,121,253,"2019",5,0,74,2,26,18,"BBC",NA
103,121,255,"2019",4,0,70,3,30,NA,"BBC",NA
103,121,263,"2019",3,1,79,2,79,33,"BBC",NA
103,121,268,"2019",6,1,70,2,70,70,"BBC",NA
103,121,269,"2019",3,0,100,3,0,0,"BBC",NA
103,121,275,"2019",2,0,93,2,7,16,"BBC",NA
103,121,279,"2019",4,0,100,3,0,NA,"BBC",NA
103,121,280,"2019",5,1,77,2,77,84,"BBC",NA
103,121,281,"2019",6,1,0,3,0,29,"BBC",NA
103,121,284,"2019",2,0,77,3,23,15,"BBC",NA
103,121,289,"2019",2,0,38,3,62,45,"BBC",NA
103,121,298,"2019",3,0,70,3,30,17,"BBC",NA
103,121,299,"2019",6,1,0,3,0,0,"BBC",NA
103,121,300,"2019",5,1,7,3,7,7,"BBC",NA
103,121,301,"2019",3,0,100,2,0,0,"BBC",NA
103,121,303,"2019",6,0,75,2,25,20,"BBC",NA
103,121,304,"2019",2,1,0,3,0,0,"BBC",NA
103,121,305,"2019",4,0,50,3,50,NA,"BBC",NA
103,121,311,"2019",6,1,80,2,80,80,"BBC",NA
103,121,312,"2019",6,0,98,2,2,8,"BBC",NA
103,121,315,"2019",2,1,98,2,98,50,"BBC",NA
103,121,317,"2019",6,1,48,3,48,4,"BBC",NA
103,121,320,"2019",2,0,0,2,100,0,"BBC",NA
103,121,321,"2019",6,0,52,3,48,41,"BBC",NA
103,121,325,"2019",5,0,100,3,0,0,"BBC",NA
103,121,335,"2019",5,0,64,3,36,36,"BBC",NA
103,121,339,"2019",5,1,70,3,70,70,"BBC",NA
103,121,343,"2019",3,0,72,2,28,28,"BBC",NA
103,121,344,"2019",5,1,16,3,16,18,"BBC",NA
103,121,348,"2019",6,1,100,3,100,100,"BBC",NA
103,121,356,"2019",6,0,100,3,0,9,"BBC",NA
103,121,360,"2019",5,0,81,3,19,30,"BBC",NA
103,121,361,"2019",5,0,1,3,99,99,"BBC",NA
103,121,368,"2019",2,0,81,3,19,34,"BBC",NA
103,121,369,"2019",5,0,76,2,24,50,"BBC",NA
103,121,374,"2019",2,0,100,2,0,0,"BBC",NA
103,121,376,"2019",2,1,100,2,100,100,"BBC",NA
103,121,377,"2019",5,1,59,3,59,59,"BBC",NA
103,121,385,"2019",5,1,0,3,0,0,"BBC",NA
103,121,387,"2019",6,1,84,2,84,84,"BBC",NA
103,121,389,"2019",2,1,61,3,61,41,"BBC",NA
103,121,390,"2019",3,0,0,3,100,0,"BBC",NA
103,121,392,"2019",3,0,100,2,0,0,"BBC",NA
103,121,393,"2019",2,1,84,3,84,34,"BBC",NA
103,121,394,"2019",2,1,92,3,92,100,"BBC",NA
103,121,397,"2019",5,0,13,3,87,22,"BBC",NA
103,121,401,"2019",5,1,26,2,26,22,"BBC",NA
103,121,403,"2019",3,0,96,3,4,4,"BBC",NA
103,121,404,"2019",6,0,86,2,14,50,"BBC",NA
103,121,408,"2019",6,0,74,3,26,26,"BBC",NA
103,121,414,"2019",5,0,93,3,7,7,"BBC",NA
103,121,419,"2019",5,1,73,3,73,73,"BBC",NA
103,121,421,"2019",2,0,19,2,81,50,"BBC",NA
103,121,423,"2019",5,1,44,2,44,37,"BBC",NA
103,121,426,"2019",5,1,95,3,95,95,"BBC",NA
103,121,432,"2019",2,0,0,3,100,0,"BBC",NA
103,121,433,"2019",3,0,50,2,50,50,"BBC",NA
103,121,436,"2019",6,1,46,2,46,56,"BBC",NA
103,121,448,"2019",5,0,91,2,9,9,"BBC",NA
103,121,449,"2019",3,1,100,3,100,0,"BBC",NA
103,121,450,"2019",3,0,100,2,0,82,"BBC",NA
103,121,452,"2019",2,0,70,2,30,0,"BBC",NA
103,121,453,"2019",5,1,0,2,0,50,"BBC",NA
103,121,458,"2019",3,1,16,2,16,38,"BBC",NA
103,121,461,"2019",6,1,50,2,50,50,"BBC",NA
103,121,462,"2019",5,1,86,2,86,71,"BBC",NA
103,121,472,"2019",2,1,88,3,88,88,"BBC",NA
103,121,477,"2019",2,0,88,2,12,12,"BBC",NA
103,121,478,"2019",6,0,73,2,27,36,"BBC",NA
103,121,479,"2019",6,0,98,2,2,16,"BBC",NA
103,121,481,"2019",6,1,77,2,77,28,"BBC",NA
103,121,486,"2019",5,0,53,3,47,49,"BBC",NA
103,121,492,"2019",5,0,61,3,39,62,"BBC",NA
103,121,493,"2019",5,1,41,3,41,71,"BBC",NA
103,121,494,"2019",3,1,52,3,52,52,"BBC",NA
103,121,496,"2019",5,1,79,2,79,66,"BBC",NA
103,121,502,"2019",3,0,91,3,9,9,"BBC",NA
103,121,503,"2019",2,0,63,2,37,50,"BBC",NA
103,121,504,"2019",2,1,88,2,88,88,"BBC",NA
103,121,505,"2019",3,1,6,3,6,2,"BBC",NA
103,121,507,"2019",2,1,31,3,31,37,"BBC",NA
103,121,509,"2019",3,1,79,2,79,33,"BBC",NA
103,121,510,"2019",5,0,73,3,27,52,"BBC",NA
103,121,514,"2019",5,0,67,2,33,33,"BBC",NA
103,121,516,"2019",4,1,76,3,76,NA,"BBC",NA
103,121,521,"2019",6,0,57,2,43,20,"BBC",NA
103,121,522,"2019",2,0,50,3,50,50,"BBC",NA
103,121,523,"2019",3,0,100,3,0,90,"BBC",NA
103,121,528,"2019",4,1,79,3,79,NA,"BBC",NA
103,121,533,"2019",5,1,9,2,9,50,"BBC",NA
103,121,540,"2019",2,1,24,2,24,43,"BBC",NA
103,121,541,"2019",2,0,21,2,79,16,"BBC",NA
103,121,543,"2019",5,0,53,3,47,47,"BBC",NA
103,121,546,"2019",3,0,53,3,47,47,"BBC",NA
103,121,547,"2019",5,1,68,3,68,100,"BBC",NA
103,121,549,"2019",5,0,89,3,11,47,"BBC",NA
103,121,565,"2019",2,1,55,2,55,0,"BBC",NA
103,121,567,"2019",5,0,55,3,45,47,"BBC",NA
103,121,569,"2019",6,1,19,2,19,50,"BBC",NA
103,121,573,"2019",3,1,0,3,0,0,"BBC",NA
103,121,574,"2019",4,0,65,3,35,NA,"BBC",NA
103,121,577,"2019",5,0,0,3,100,100,"BBC",NA
103,121,578,"2019",2,1,100,3,100,90,"BBC",NA
103,121,579,"2019",5,0,36,2,64,21,"BBC",NA
103,121,580,"2019",2,0,50,2,50,19,"BBC",NA
103,121,583,"2019",2,0,40,3,60,60,"BBC",NA
103,121,584,"2019",2,1,56,2,56,50,"BBC",NA
103,121,592,"2019",6,1,56,2,56,66,"BBC",NA
103,121,594,"2019",6,0,83,2,17,17,"BBC",NA
103,121,599,"2019",2,1,35,3,35,49,"BBC",NA
103,121,604,"2019",3,0,71,2,29,57,"BBC",NA
103,121,608,"2019",6,0,33,3,67,24,"BBC",NA
103,121,610,"2019",6,0,51,2,49,58,"BBC",NA
103,121,611,"2019",2,1,6,2,6,6,"BBC",NA
103,121,615,"2019",2,1,76,3,76,76,"BBC",NA
103,121,616,"2019",5,1,36,2,36,36,"BBC",NA
103,121,618,"2019",3,0,13,2,87,87,"BBC",NA
103,121,625,"2019",6,1,72,3,72,72,"BBC",NA
103,121,626,"2019",2,0,97,3,3,13,"BBC",NA
103,121,632,"2019",3,1,78,3,78,78,"BBC",NA
103,121,635,"2019",6,1,100,2,100,100,"BBC",NA
103,121,639,"2019",6,0,55,2,45,47,"BBC",NA
103,121,643,"2019",6,1,70,2,70,15,"BBC",NA
103,121,644,"2019",5,1,50,2,50,50,"BBC",NA
103,121,645,"2019",6,1,50,3,50,50,"BBC",NA
103,121,647,"2019",3,0,75,2,25,68,"BBC",NA
103,121,649,"2019",3,1,100,3,100,100,"BBC",NA
